total_images,last_price,total_area,first_day_exposition,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,locality_name,airports_nearest,cityCenters_nearest,parks_around3000,parks_nearest,ponds_around3000,ponds_nearest,days_exposition,year,month,weekday,price_per_m2,floor_type
18,4399000.0,39.0,2018-07-11,1,2.72,12,19.9,9,True,False,False,7.8,0,Санкт-Петербург,35535.0,15837.0,0.0,3100.0,3.0,383.0,40,2018,7,2,112794.87,Другой
5,8993202.0,96.3,2017-10-03,3,2.7,10,53.7,7,False,False,False,16.5,0,Санкт-Петербург,23609.0,5299.0,0.0,3100.0,1.0,433.0,388,2017,10,1,93387.35,Другой
3,3600000.0,37.33,2018-03-23,1,2.72,12,17.7,4,True,False,False,10.08,0,Санкт-Петербург,39141.0,15985.0,0.0,3100.0,0.0,3100.0,77,2018,3,4,96437.18,Другой
5,5760000.0,72.4,2018-08-07,3,2.64,19,,6,True,False,False,11.5,1,Санкт-Петербург,42611.0,21928.0,0.0,3100.0,1.0,648.0,73,2018,8,1,79558.01,Другой
8,4350000.0,42.0,2016-06-03,1,2.6,10,19.0,7,True,False,False,11.0,0,Санкт-Петербург,12534.0,12447.0,0.0,3100.0,1.0,545.0,75,2016,6,4,103571.43,Другой
16,9990000.0,91.0,2017-03-01,3,2.7,13,57.3,12,True,False,False,9.8,1,Санкт-Петербург,15395.0,13936.0,2.0,736.0,0.0,3100.0,371,2017,3,2,109780.22,Другой
18,6299000.0,64.0,2018-02-13,2,2.72,7,38.0,1,True,False,False,9.0,0,Санкт-Петербург,31395.0,4956.0,2.0,284.0,2.0,740.0,157,2018,2,1,98421.88,Первый
12,2300000.0,30.7,2017-04-26,1,2.6,4,19.2,2,False,False,False,6.0,1,Ломоносов,48394.0,51818.0,0.0,3100.0,1.0,830.0,257,2017,4,2,74918.57,Другой
9,5000000.0,42.0,2019-03-27,2,2.7,12,24.0,2,True,False,False,9.0,0,Санкт-Петербург,32535.0,10735.0,2.0,419.0,0.0,3100.0,0,2019,3,2,119047.62,Другой
10,6000000.0,77.0,2018-07-10,4,2.72,9,40.5,9,True,False,False,9.9,0,Санкт-Петербург,27644.0,11928.0,2.0,256.0,0.0,3100.0,17,2018,7,1,77922.08,Последний
7,4300000.0,44.0,2018-08-27,2,2.5,9,27.0,2,True,False,False,7.0,0,Санкт-Петербург,26662.0,12711.0,0.0,3100.0,0.0,3100.0,36,2018,8,0,97727.27,Другой
14,3600000.0,38.0,2016-05-24,1,2.72,9,18.0,7,False,False,False,9.0,2,Санкт-Петербург,20282.0,21994.0,0.0,3100.0,0.0,3100.0,56,2016,5,1,94736.84,Другой
14,2890000.0,48.0,2018-10-24,2,2.5,5,29.0,3,True,False,False,7.5,2,Тосно,,,,,,,21,2018,10,2,60208.33,Другой
12,2290000.0,45.4,2018-06-14,1,2.72,3,17.8,1,True,False,False,14.5,0,поселок Романовка,,,,,,,133,2018,6,3,50440.53,Первый
18,3700000.0,38.8,2018-06-26,1,2.7,16,20.2,13,True,False,False,10.2,0,Санкт-Петербург,14809.0,13606.0,0.0,3100.0,0.0,3100.0,52,2018,6,1,95360.82,Другой
5,2500000.0,37.0,2019-01-25,1,2.5,5,18.0,4,False,False,False,9.0,0,Коммунар,,,,,,,58,2019,1,4,67567.57,Другой
17,3400000.0,35.29,2016-03-06,1,2.7,12,15.43,5,False,False,False,10.37,2,деревня Кудрово,,,,,,,334,2016,3,6,96344.57,Другой
20,2700000.0,34.0,2017-09-08,1,2.6,26,15.0,26,True,False,False,8.3,2,поселок Мурино,,,,,,,92,2017,9,4,79411.76,Последний
0,3900000.0,46.0,2017-07-03,2,2.5,9,30.0,1,True,False,False,8.0,0,Санкт-Петербург,16944.0,15946.0,1.0,598.0,1.0,791.0,201,2017,7,0,84782.61,Первый
15,6900000.0,65.3,2016-06-23,2,2.75,25,38.0,2,True,False,False,14.0,0,Санкт-Петербург,36410.0,14528.0,0.0,3100.0,0.0,3100.0,343,2016,6,3,105666.16,Другой
6,3750000.0,48.1,2018-03-29,2,2.72,5,29.4,5,True,False,False,5.5,0,Санкт-Петербург,12453.0,12366.0,0.0,3100.0,1.0,298.0,65,2018,3,3,77962.58,Последний
7,1150000.0,29.0,2018-12-26,1,2.5,5,16.0,3,True,False,False,5.6,1,поселок Котельский,,,,,,,0,2018,12,2,39655.17,Другой
2,4080000.0,61.0,2018-03-27,2,2.72,25,38.8,10,True,False,False,9.2,1,поселок Шушары,13931.0,19717.0,0.0,3100.0,1.0,582.0,59,2018,3,1,66885.25,Другой
15,3500000.0,35.0,2017-12-25,1,2.72,9,15.0,8,True,False,False,11.0,0,Пушкин,18271.0,32842.0,1.0,63.0,0.0,3100.0,231,2017,12,0,100000.0,Другой
9,9359901.0,84.0,2017-06-29,3,2.72,12,48.0,9,True,False,False,16.0,0,Санкт-Петербург,23364.0,5803.0,0.0,3100.0,3.0,447.0,119,2017,6,3,111427.39,Другой
0,4150000.0,58.0,2016-05-13,3,2.6,9,37.5,1,False,False,False,8.0,0,Колпино,25269.0,31056.0,0.0,3100.0,1.0,723.0,323,2016,5,4,71551.72,Первый
16,2100000.0,36.1,2018-03-26,2,2.5,2,23.6,1,True,False,False,5.0,0,поселок городского типа Рощино,,,,,,,263,2018,3,0,58171.75,Первый
10,3350000.0,45.2,2018-10-10,2,2.52,5,28.1,4,True,False,False,6.0,1,Красное Село,25533.0,28958.0,0.0,3100.0,0.0,3100.0,48,2018,10,2,74115.04,Другой
0,2650000.0,67.0,2016-03-28,3,2.72,5,43.0,5,True,False,False,9.0,0,Кириши,,,,,,,85,2016,3,0,39552.24,Последний
10,6300000.0,38.6,2019-03-27,1,2.7,16,20.3,3,True,False,False,9.8,0,Санкт-Петербург,29544.0,6916.0,0.0,3100.0,3.0,198.0,0,2019,3,2,163212.44,Другой
12,9980000.0,86.0,2017-08-18,4,2.74,5,53.5,4,True,False,False,11.0,1,Санкт-Петербург,39363.0,13270.0,0.0,3100.0,0.0,3100.0,350,2017,8,4,116046.51,Другой
12,3500000.0,54.0,2017-12-01,2,2.9,1,24.4,1,True,False,False,7.3,0,поселок Большая Ижора,,,,,,,202,2017,12,4,64814.81,Первый и последний
8,3899000.0,60.0,2017-06-27,3,2.72,5,45.9,5,True,False,False,6.5,0,Санкт-Петербург,32390.0,8422.0,2.0,212.0,1.0,461.0,9,2017,6,1,64983.33,Последний
15,4100000.0,42.0,2017-11-28,1,2.75,25,18.0,21,True,False,False,11.0,2,деревня Кудрово,,,,,,,185,2017,11,1,97619.05,Другой
2,3650000.0,61.0,2016-06-16,2,2.7,9,32.0,3,True,False,False,10.0,0,Пушкин,18271.0,32842.0,1.0,63.0,0.0,3100.0,148,2016,6,3,59836.07,Другой
9,3780000.0,41.6,2018-09-11,1,2.8,17,16.5,6,True,False,False,11.9,0,Санкт-Петербург,17209.0,16005.0,1.0,557.0,2.0,830.0,4,2018,9,1,90865.38,Другой
0,1850000.0,32.0,2018-10-05,1,2.72,5,18.0,2,True,False,False,5.5,1,Отрадное,,,,,,,0,2018,10,4,57812.5,Другой
17,5800000.0,37.2,2018-10-09,1,2.5,9,17.0,5,True,False,False,8.0,1,Санкт-Петербург,30922.0,8294.0,1.0,513.0,1.0,668.0,56,2018,10,1,155913.98,Другой
15,6000000.0,39.0,2018-01-10,1,2.9,15,19.1,8,True,False,False,11.0,0,Санкт-Петербург,27583.0,12066.0,2.0,231.0,1.0,666.0,376,2018,1,2,153846.15,Другой
9,4850000.0,45.7,2019-04-18,2,2.5,9,35.0,4,True,False,False,7.0,0,Санкт-Петербург,49470.0,13931.0,2.0,232.0,1.0,267.0,0,2019,4,3,106126.91,Другой
10,3350000.0,34.0,2017-02-07,1,2.7,9,17.7,2,False,False,False,8.0,0,Санкт-Петербург,50065.0,15770.0,0.0,3100.0,0.0,3100.0,53,2017,2,1,98529.41,Другой
17,6110000.0,43.0,2019-03-01,1,2.64,16,20.8,9,True,False,False,10.7,0,Санкт-Петербург,29544.0,6916.0,0.0,3100.0,3.0,198.0,0,2019,3,4,142093.02,Другой
20,5000000.0,58.1,2018-11-20,3,2.6,5,38.2,4,False,False,False,5.5,1,Санкт-Петербург,18503.0,17505.0,1.0,797.0,1.0,904.0,0,2018,11,1,86058.52,Другой
2,5955103.0,90.3,2017-09-07,3,2.72,21,47.37,13,True,False,False,16.89,1,Санкт-Петербург,25414.0,6217.0,1.0,579.0,1.0,743.0,15,2017,9,3,65947.98,Другой
6,5750000.0,74.6,2016-07-04,4,2.65,9,54.0,9,True,False,False,7.0,2,Санкт-Петербург,16183.0,11655.0,0.0,3100.0,0.0,3100.0,189,2016,7,0,77077.75,Последний
10,3100000.0,32.7,2016-01-18,1,2.72,9,18.0,1,True,False,False,6.3,0,Санкт-Петербург,14942.0,10789.0,1.0,888.0,1.0,100.0,348,2016,1,0,94801.22,Первый
2,1899400.0,23.3,2018-07-17,1,2.7,4,16.1,4,True,True,False,16.86,2,Сертолово,,,,,,,60,2018,7,1,81519.31,Последний
9,4800000.0,42.5,2018-06-09,1,2.72,13,16.9,4,True,False,False,12.0,0,Санкт-Петербург,32888.0,12944.0,0.0,3100.0,0.0,3100.0,173,2018,6,5,112941.18,Другой
13,2600000.0,31.9,2017-07-29,1,2.5,5,17.7,3,True,False,False,5.5,0,поселок Шушары,17604.0,30458.0,0.0,3100.0,1.0,666.0,203,2017,7,5,81504.7,Другой
8,3450000.0,43.0,2017-09-26,2,2.54,9,26.7,9,True,False,False,6.0,2,Санкт-Петербург,16470.0,16378.0,0.0,3100.0,1.0,163.0,335,2017,9,1,80232.56,Последний
16,4950000.0,81.0,2017-02-08,2,2.72,15,36.0,1,False,False,False,13.0,0,Выборг,,,,,,,107,2017,2,2,61111.11,Первый
9,4950000.0,38.0,2019-04-07,1,2.5,12,20.0,5,True,False,False,8.5,0,Санкт-Петербург,31379.0,7518.0,1.0,483.0,1.0,638.0,23,2019,4,6,130263.16,Другой
19,5200000.0,40.0,2019-01-30,1,2.6,24,19.0,5,True,False,False,11.5,2,поселок Мурино,,,,,,,60,2019,1,2,130000.0,Другой
11,4600000.0,62.1,2016-02-11,2,2.55,10,30.0,9,False,False,False,12.8,2,Санкт-Петербург,18414.0,21839.0,0.0,3100.0,2.0,679.0,262,2016,2,3,74074.07,Другой
12,4100000.0,45.0,2018-12-11,2,2.5,14,25.0,12,True,False,False,7.1,0,Санкт-Петербург,33444.0,11143.0,1.0,531.0,1.0,607.0,14,2018,12,1,91111.11,Другой
2,3900000.0,46.5,2018-07-06,2,2.5,5,33.8,4,True,False,False,6.5,0,Санкт-Петербург,42083.0,14587.0,0.0,3100.0,0.0,3100.0,235,2018,7,4,83870.97,Другой
9,5000000.0,44.6,2019-03-03,2,2.55,5,30.1,2,True,False,False,7.2,1,Санкт-Петербург,15758.0,11479.0,1.0,580.0,0.0,3100.0,0,2019,3,6,112107.62,Другой
15,3900000.0,33.5,2018-10-11,1,2.6,9,20.5,5,True,False,False,6.0,0,Санкт-Петербург,29278.0,6061.0,1.0,395.0,1.0,371.0,6,2018,10,3,116417.91,Другой
6,3890000.0,32.2,2017-02-20,1,2.5,9,17.8,1,True,False,False,6.2,0,Санкт-Петербург,51535.0,16919.0,0.0,3100.0,1.0,982.0,230,2017,2,0,120807.45,Первый
10,2290000.0,31.0,2018-02-21,1,2.5,2,19.3,1,True,False,False,4.0,0,Кронштадт,68604.0,50329.0,2.0,354.0,2.0,103.0,21,2018,2,2,73870.97,Первый
5,3100000.0,40.0,2017-11-27,1,2.72,24,16.4,6,True,False,False,10.1,2,Санкт-Петербург,41967.0,21283.0,0.0,3100.0,1.0,606.0,29,2017,11,0,77500.0,Другой
3,4170000.0,50.7,2017-04-07,2,2.58,9,30.3,6,False,False,False,8.9,1,Санкт-Петербург,14365.0,13161.0,0.0,3100.0,2.0,893.0,10,2017,4,4,82248.52,Другой
6,3200000.0,32.3,2018-08-04,1,2.5,9,17.8,8,True,False,False,6.2,0,Санкт-Петербург,37652.0,10124.0,0.0,3100.0,0.0,3100.0,71,2018,8,5,99071.21,Другой
15,8540000.0,65.2,2017-11-27,2,2.85,15,31.7,5,True,False,False,13.7,0,Санкт-Петербург,17950.0,16952.0,1.0,679.0,3.0,361.0,352,2017,11,0,130981.6,Другой
9,6700000.0,57.0,2017-08-29,2,2.75,8,28.0,6,True,False,False,11.0,0,Санкт-Петербург,39945.0,15228.0,0.0,3100.0,1.0,888.0,191,2017,8,1,117543.86,Другой
2,3500000.0,43.9,2018-10-19,1,2.7,16,18.2,1,True,False,False,11.6,0,Санкт-Петербург,18863.0,16028.0,1.0,482.0,2.0,755.0,41,2018,10,4,79726.65,Первый
15,7600000.0,60.0,2019-01-22,2,2.75,25,37.0,8,True,False,False,10.0,1,Санкт-Петербург,7026.0,13242.0,1.0,842.0,0.0,3100.0,0,2019,1,1,126666.67,Другой
14,3750000.0,46.0,2017-10-22,2,2.56,9,28.0,7,True,False,False,7.0,0,Санкт-Петербург,32858.0,12451.0,0.0,3100.0,0.0,3100.0,52,2017,10,6,81521.74,Другой
0,5950000.0,66.2,2017-09-13,3,2.72,9,44.0,7,True,False,False,9.0,1,Санкт-Петербург,15361.0,14157.0,0.0,3100.0,0.0,3100.0,8,2017,9,2,89879.15,Другой
20,6300000.0,77.3,2018-10-27,3,2.72,4,53.0,1,True,False,False,7.0,0,Пушкин,18411.0,32983.0,1.0,162.0,0.0,3100.0,117,2018,10,5,81500.65,Первый
10,3850000.0,58.0,2018-02-01,3,2.55,5,40.7,1,True,False,False,4.5,0,Санкт-Петербург,41313.0,15437.0,0.0,3100.0,0.0,3100.0,188,2018,2,3,66379.31,Первый
11,9650000.0,62.4,2019-02-20,2,2.7,24,38.4,3,True,False,False,12.0,0,Санкт-Петербург,7145.0,13360.0,1.0,1022.0,0.0,3100.0,0,2019,2,2,154647.44,Другой
1,5200000.0,50.0,2017-12-19,2,2.5,12,28.0,4,True,False,False,7.0,0,Санкт-Петербург,28313.0,13188.0,1.0,470.0,1.0,20.0,275,2017,12,1,104000.0,Другой
2,2250000.0,37.4,2018-02-10,1,2.8,4,15.3,2,True,False,False,11.3,1,Сертолово,,,,,,,76,2018,2,5,60160.43,Другой
15,4275000.0,33.1,2017-09-26,1,2.6,13,12.7,9,True,False,False,8.9,1,Санкт-Петербург,35869.0,16170.0,0.0,3100.0,2.0,811.0,185,2017,9,1,129154.08,Другой
14,4300000.0,64.0,2018-02-20,3,2.72,5,38.0,3,True,False,False,8.0,1,поселок городского типа Форносово,,,,,,,0,2018,2,1,67187.5,Другой
4,2000000.0,44.0,2018-11-11,2,2.5,5,30.0,5,True,False,False,5.0,0,Отрадное,,,,,,,71,2018,11,6,45454.55,Последний
14,5200000.0,80.0,2018-10-09,3,2.65,9,47.5,2,True,False,False,12.6,0,поселок Шушары,18403.0,31095.0,0.0,3100.0,0.0,3100.0,66,2018,10,1,65000.0,Другой
12,7500000.0,46.9,2019-04-29,1,2.8,25,18.8,21,False,False,False,14.5,1,Санкт-Петербург,51340.0,15363.0,0.0,3100.0,1.0,853.0,0,2019,4,0,159914.71,Другой
20,4000000.0,44.0,2018-08-23,2,2.6,9,26.0,8,True,False,False,8.1,1,поселок Шушары,23581.0,29367.0,0.0,3100.0,0.0,3100.0,228,2018,8,3,90909.09,Другой
10,5550000.0,75.0,2018-07-03,3,2.5,9,44.0,4,True,False,False,9.5,0,Всеволожск,,,,,,,217,2018,7,1,74000.0,Другой
11,4500000.0,66.1,2018-06-28,3,2.6,9,43.4,3,True,False,False,6.3,0,Санкт-Петербург,48984.0,16823.0,0.0,3100.0,0.0,3100.0,61,2018,6,3,68078.67,Другой
12,5200000.0,53.6,2017-09-19,1,2.7,14,19.65,4,True,False,False,13.95,2,Санкт-Петербург,42901.0,9267.0,0.0,3100.0,0.0,3100.0,112,2017,9,1,97014.93,Другой
14,5350000.0,67.1,2017-08-17,3,2.6,9,31.4,3,True,False,False,12.2,0,Санкт-Петербург,25151.0,15984.0,0.0,3100.0,0.0,3100.0,61,2017,8,3,79731.74,Другой
18,2999999.0,35.0,2017-10-03,1,2.5,12,21.0,6,True,False,False,7.0,0,Санкт-Петербург,37153.0,11468.0,0.0,3100.0,0.0,3100.0,93,2017,10,1,85714.26,Другой
13,4600000.0,45.2,2019-01-22,2,2.5,9,28.3,2,True,False,False,7.7,0,Санкт-Петербург,13636.0,12815.0,0.0,3100.0,0.0,3100.0,0,2019,1,1,101769.91,Другой
10,3800000.0,50.0,2018-02-25,2,2.5,9,29.0,8,True,False,False,7.7,0,Тосно,,,,,,,386,2018,2,6,76000.0,Другой
19,1550000.0,30.0,2019-03-18,1,2.72,5,17.0,2,True,False,False,6.0,0,поселок Молодцово,,,,,,,30,2019,3,0,51666.67,Другой
7,5050000.0,57.0,2017-11-25,2,2.72,19,40.0,5,True,False,False,11.9,0,поселок Мурино,,,,,,,59,2017,11,5,88596.49,Другой
7,2350000.0,57.5,2018-11-27,2,2.5,5,31.4,5,True,False,False,9.2,0,Волхов,,,,,,,0,2018,11,1,40869.57,Последний
14,4900000.0,50.0,2017-02-07,2,2.51,12,31.0,5,False,False,False,8.0,0,Санкт-Петербург,43264.0,9118.0,0.0,3100.0,0.0,3100.0,230,2017,2,1,98000.0,Другой
10,2800000.0,32.7,2018-01-01,1,2.7,17,14.2,16,True,False,False,9.1,0,деревня Кудрово,,,,,,,10,2018,1,0,85626.91,Другой
12,5450000.0,60.2,2017-09-04,3,2.5,9,42.2,2,True,False,False,6.2,0,Санкт-Петербург,36294.0,10652.0,0.0,3100.0,0.0,3100.0,16,2017,9,0,90531.56,Другой
12,6900000.0,71.6,2019-05-01,3,2.52,9,47.0,1,True,False,False,7.3,0,Санкт-Петербург,33183.0,12258.0,1.0,684.0,0.0,3100.0,0,2019,5,2,96368.72,Первый
7,4650000.0,63.0,2018-03-16,3,2.55,9,46.0,8,True,False,False,6.3,2,Санкт-Петербург,15087.0,10893.0,0.0,3100.0,1.0,903.0,63,2018,3,4,73809.52,Другой
12,3500000.0,67.0,2018-08-11,4,2.9,5,55.9,1,True,False,False,6.4,0,деревня Оржицы,,,,,,,95,2018,8,5,52238.81,Первый
9,6100000.0,73.0,2019-04-18,3,2.6,9,43.7,7,True,False,False,10.0,1,Санкт-Петербург,15668.0,14658.0,2.0,477.0,1.0,499.0,0,2019,4,3,83561.64,Другой
12,2800000.0,74.0,2017-02-21,2,2.72,11,38.0,9,False,False,False,11.2,1,Отрадное,,,,,,,179,2017,2,1,37837.84,Другой
1,3690000.0,38.0,2017-12-07,1,2.72,12,20.0,2,True,False,False,8.0,0,Санкт-Петербург,35564.0,11693.0,0.0,3100.0,3.0,511.0,98,2017,12,3,97105.26,Другой
7,2890000.0,31.3,2017-02-10,1,2.5,5,17.3,2,True,False,False,5.6,0,Санкт-Петербург,39840.0,11131.0,1.0,761.0,1.0,976.0,33,2017,2,4,92332.27,Другой
20,4600000.0,40.5,2019-02-25,1,2.68,24,19.1,9,True,False,False,9.3,1,Санкт-Петербург,31293.0,11886.0,0.0,3100.0,0.0,3100.0,49,2019,2,0,113580.25,Другой
20,11000000.0,90.0,2018-02-10,3,2.6,7,56.0,7,False,False,False,11.0,2,Санкт-Петербург,10974.0,15339.0,0.0,3100.0,0.0,3100.0,172,2018,2,5,122222.22,Последний
15,4995000.0,60.0,2018-04-12,3,2.5,9,44.0,6,True,False,False,6.5,2,Санкт-Петербург,15279.0,14075.0,1.0,405.0,2.0,690.0,0,2018,4,3,83250.0,Другой
9,7700000.0,54.0,2018-07-10,2,2.72,5,28.0,2,True,False,False,10.0,0,Санкт-Петербург,20944.0,820.0,0.0,3100.0,2.0,440.0,161,2018,7,1,142592.59,Другой
2,5300000.0,52.1,2017-11-27,2,2.72,8,31.0,7,True,False,False,7.0,0,Санкт-Петербург,19641.0,14905.0,3.0,175.0,2.0,487.0,72,2017,11,0,101727.45,Другой
11,5800000.0,52.0,2018-03-28,2,2.5,14,34.3,6,True,False,False,7.6,0,Санкт-Петербург,40088.0,11782.0,1.0,350.0,1.0,160.0,7,2018,3,2,111538.46,Другой
9,2350000.0,31.6,2018-06-01,1,2.5,5,17.0,5,True,False,False,6.0,0,поселок Металлострой,26729.0,28441.0,0.0,3100.0,0.0,3100.0,101,2018,6,4,74367.09,Последний
6,7400000.0,96.0,2017-04-16,4,2.8,4,62.4,2,True,False,False,12.2,0,Санкт-Петербург,25252.0,4093.0,0.0,3100.0,0.0,3100.0,143,2017,4,6,77083.33,Другой
16,5900000.0,62.2,2018-06-26,3,2.6,9,39.3,2,True,False,False,9.6,0,Санкт-Петербург,27869.0,11677.0,2.0,314.0,0.0,3100.0,98,2018,6,1,94855.31,Другой
11,3390000.0,46.0,2018-01-22,2,2.5,5,30.0,1,True,False,False,7.3,0,Санкт-Петербург,23213.0,15827.0,0.0,3100.0,0.0,3100.0,58,2018,1,0,73695.65,Первый
2,3680000.0,33.45,2018-03-03,1,2.72,25,15.03,2,True,False,False,10.03,0,Санкт-Петербург,35129.0,16293.0,0.0,3100.0,1.0,475.0,216,2018,3,5,110014.95,Другой
6,1550000.0,35.0,2018-07-02,1,2.72,5,20.0,4,True,False,False,8.0,2,Тихвин,,,,,,,9,2018,7,0,44285.71,Другой
13,3950000.0,45.0,2017-04-07,2,2.55,9,27.0,9,True,False,False,6.2,0,Санкт-Петербург,42507.0,15010.0,1.0,717.0,0.0,3100.0,359,2017,4,4,87777.78,Последний
4,1800000.0,53.5,2017-11-24,2,2.5,5,29.7,1,True,False,False,8.1,0,Волосово,,,,,,,90,2017,11,4,33644.86,Первый
20,4600000.0,38.8,2019-04-16,1,2.72,23,17.4,21,True,False,False,13.2,2,Мурино,,,,,,,0,2019,4,1,118556.7,Другой
6,2800000.0,30.4,2017-09-20,1,2.5,5,16.42,1,True,False,False,5.7,0,Пушкин,17866.0,30020.0,1.0,745.0,1.0,664.0,217,2017,9,2,92105.26,Первый
1,5350000.0,66.1,2018-06-01,3,2.5,16,42.4,6,True,False,False,8.0,0,поселок Металлострой,25770.0,27482.0,0.0,3100.0,0.0,3100.0,67,2018,6,4,80937.97,Другой
12,3800000.0,29.3,2018-03-30,1,2.75,9,15.2,1,True,False,False,7.0,0,Санкт-Петербург,18715.0,13678.0,0.0,3100.0,0.0,3100.0,0,2018,3,4,129692.83,Первый
12,2680000.0,39.7,2017-12-19,1,2.72,6,18.7,6,True,False,False,10.0,0,деревня Малое Карлино,,,,,,,100,2017,12,1,67506.3,Последний
11,3500000.0,55.0,2018-03-19,3,2.5,5,36.9,3,True,False,False,5.2,1,поселок Большая Ижора,,,,,,,29,2018,3,0,63636.36,Другой
14,4100000.0,33.5,2018-01-22,1,2.65,17,15.0,13,True,False,False,7.1,0,Санкт-Петербург,35452.0,15458.0,0.0,3100.0,1.0,998.0,63,2018,1,0,122388.06,Другой
3,4550000.0,46.0,2017-09-12,2,2.65,9,30.0,5,True,False,False,7.0,2,Санкт-Петербург,51221.0,14513.0,0.0,3100.0,0.0,3100.0,54,2017,9,1,98913.04,Другой
8,3550000.0,54.9,2019-04-15,2,2.8,2,32.7,1,True,False,False,9.2,0,городской поселок Новоселье,,,,,,,0,2019,4,0,64663.02,Первый
9,3500000.0,34.0,2017-09-22,1,2.72,25,15.0,6,True,False,False,10.0,0,Санкт-Петербург,17520.0,16316.0,0.0,3100.0,1.0,104.0,123,2017,9,4,102941.18,Другой
11,8850000.0,93.0,2017-02-08,3,2.75,16,52.5,15,False,False,False,15.3,2,Санкт-Петербург,30268.0,11250.0,1.0,479.0,1.0,896.0,0,2017,2,2,95161.29,Другой
14,4800000.0,54.3,2018-08-14,2,2.55,9,31.1,5,True,False,False,9.0,1,Санкт-Петербург,25103.0,15936.0,0.0,3100.0,0.0,3100.0,30,2018,8,1,88397.79,Другой
5,12000000.0,71.0,2019-04-12,2,2.8,17,,11,True,False,False,14.0,1,Санкт-Петербург,12405.0,8376.0,1.0,1114.0,3.0,950.0,0,2019,4,4,169014.08,Другой
7,3660000.0,43.2,2016-12-20,1,2.9,17,18.0,17,True,False,False,13.0,1,деревня Кудрово,,,,,,,287,2016,12,1,84722.22,Последний
9,2290000.0,33.0,2016-12-03,1,2.72,9,16.6,7,True,False,False,8.8,1,Красное Село,27895.0,31320.0,1.0,596.0,0.0,3100.0,365,2016,12,5,69393.94,Другой
12,3699000.0,36.3,2017-10-29,1,2.67,12,16.3,6,True,False,False,10.8,2,Санкт-Петербург,38898.0,14592.0,0.0,3100.0,0.0,3100.0,199,2017,10,6,101900.83,Другой
12,3575000.0,43.0,2017-08-04,2,2.55,4,28.0,3,True,False,False,5.0,1,Санкт-Петербург,41313.0,15437.0,0.0,3100.0,0.0,3100.0,112,2017,8,4,83139.53,Другой
19,5550000.0,54.9,2019-04-27,2,2.51,14,33.8,11,False,False,False,7.4,1,Санкт-Петербург,31739.0,8817.0,3.0,237.0,1.0,294.0,0,2019,4,5,101092.9,Другой
5,1600000.0,52.5,2018-06-17,2,2.6,5,36.0,1,False,False,False,8.0,1,поселок Стеклянный,,,,,,,50,2018,6,6,30476.19,Первый
